Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-4-11 4:04,18.742,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.41 | 2.32 | 3.99,0.50 | 0.86 | 1.42
2024-4-11 4:04,19.677,647,0.4,1,0,0.02 | 0.03 | 0.04,1.41 | 3.66 | 6.97,0.29 | 0.55 | 1.42
2024-4-11 4:04,19.677,647,0.4,1,0,0.02 | 0.03 | 0.04,1.41 | 3.66 | 6.97,0.29 | 0.55 | 1.42
2024-4-11 4:04,18.873,647,0.4,1,0,0.02 | 0.03 | 0.04,1.41 | 3.66 | 6.97,0.29 | 0.55 | 1.42
2024-4-11 4:04,18.873,647,0.4,1,0,0.02 | 0.03 | 0.04,1.41 | 3.66 | 6.97,0.29 | 0.55 | 1.42
2024-4-11 4:04,17.82,647,0.4,1,0,0.02 | 0.03 | 0.04,1.41 | 3.66 | 6.97,0.29 | 0.55 | 1.42
2024-4-11 4:04,17.82,647,0.4,1,0,0.02 | 0.03 | 0.04,1.41 | 3.66 | 6.97,0.29 | 0.55 | 1.42
2024-4-11 4:04,18.681,647,0.4,1,0,0.02 | 0.03 | 0.04,2.25 | 4.05 | 6.97,0.29 | 0.49 | 0.89
2024-4-11 4:04,18.681,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.25 | 4.05 | 6.97,0.29 | 0.49 | 0.89
2024-4-11 4:04,17.688,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.25 | 4.05 | 6.97,0.29 | 0.49 | 0.89
2024-4-11 4:04,17.688,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.25 | 4.05 | 6.97,0.29 | 0.49 | 0.89
2024-4-11 4:04,16.625,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.25 | 4.05 | 6.97,0.29 | 0.49 | 0.89
2024-4-11 4:04,16.625,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.25 | 4.05 | 6.97,0.29 | 0.49 | 0.89
2024-4-11 4:04,15.836,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.25 | 4.05 | 6.97,0.29 | 0.49 | 0.89
2024-4-11 4:04,15.836,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.25 | 4.05 | 6.97,0.29 | 0.49 | 0.89
2024-4-11 4:04,14.768,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.25 | 4.05 | 6.97,0.29 | 0.49 | 0.89
2024-4-11 4:04,14.768,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.25 | 4.05 | 6.97,0.29 | 0.49 | 0.89
2024-4-11 4:04,13.705,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.25 | 4.05 | 6.97,0.29 | 0.49 | 0.89
2024-4-11 4:04,13.705,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.25 | 4.05 | 6.97,0.29 | 0.49 | 0.89
2024-4-11 4:04,14.642,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,14.642,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,13.846,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,13.846,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,12.785,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,12.785,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,11.727,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,11.727,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,10.643,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,10.643,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,9.856,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,9.856,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,8.8,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,8.8,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,7.743,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,7.743,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,6.672,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,6.672,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,5.871,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,5.871,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,4.813,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,4.813,647,0.4,0.8,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,3.759,142,0.2,0.4,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,3.759,142,0.2,0.4,0,0.02 | 0.03 | 0.04,2.98 | 4.98 | 6.97,0.29 | 0.40 | 0.67
2024-4-11 4:04,4.695,142,0.2,0.4,0,0.03 | 0.04 | 0.05,2.98 | 6.81 | 11.34,0.18 | 0.29 | 0.67
2024-4-11 4:04,4.695,142,0.2,0.4,0,0.03 | 0.04 | 0.05,2.98 | 6.81 | 11.34,0.18 | 0.29 | 0.67
2024-4-11 4:04,3.892,142,0.2,0.4,0,0.03 | 0.04 | 0.05,2.98 | 6.81 | 11.34,0.18 | 0.29 | 0.67
2024-4-11 4:04,3.892,142,0.2,0.4,0,0.03 | 0.04 | 0.05,2.98 | 6.81 | 11.34,0.18 | 0.29 | 0.67
2024-4-11 4:04,4.686,142,0.2,0.4,0,0.03 | 0.06 | 0.12,1.66 | 5.49 | 11.34,0.18 | 0.36 | 1.20
2024-4-11 4:04,4.686,142,0.2,0.4,0,0.03 | 0.06 | 0.12,1.66 | 5.49 | 11.34,0.18 | 0.36 | 1.20
2024-4-11 4:04,3.768,142,0.2,0.4,0,0.03 | 0.06 | 0.12,1.66 | 5.49 | 11.34,0.18 | 0.36 | 1.20
2024-4-11 4:05,3.768,142,0.2,0.4,0,0.03 | 0.06 | 0.12,1.66 | 5.49 | 11.34,0.18 | 0.36 | 1.20
2024-4-11 4:05,4.711,142,0.2,0.4,0,0.04 | 0.18 | 0.52,1.59 | 5.14 | 11.34,0.18 | 0.39 | 1.26
2024-4-11 4:05,4.711,142,0.2,0.4,0,0.04 | 0.18 | 0.52,1.59 | 5.14 | 11.34,0.18 | 0.39 | 1.26
2024-4-11 4:05,5.874,142,0.2,0.2,0,0.05 | 0.20 | 0.52,1.44 | 4.01 | 11.34,0.18 | 0.50 | 1.39
2024-4-11 4:05,5.874,142,0.2,0.2,0,0.05 | 0.20 | 0.52,1.44 | 4.01 | 11.34,0.18 | 0.50 | 1.39
2024-4-11 4:05,4.808,142,0.2,0.2,0,0.05 | 0.20 | 0.52,1.44 | 4.01 | 11.34,0.18 | 0.50 | 1.39
2024-4-11 4:05,4.808,142,0.2,0.2,0,0.05 | 0.20 | 0.52,1.44 | 4.01 | 11.34,0.18 | 0.50 | 1.39
2024-4-11 4:05,4.071,142,0.2,0.2,0,0.05 | 0.20 | 0.52,1.44 | 4.01 | 11.34,0.18 | 0.50 | 1.39
2024-4-11 4:05,4.071,142,0.2,0.2,0,0.05 | 0.20 | 0.52,1.44 | 4.01 | 11.34,0.18 | 0.50 | 1.39
2024-4-11 4:05,5.173,142,0.2,0.2,0,0.10 | 0.22 | 0.52,1.44 | 1.72 | 2.19,0.91 | 1.16 | 1.39
2024-4-11 4:05,5.173,142,0.2,0.2,0,0.10 | 0.22 | 0.52,1.44 | 1.72 | 2.19,0.91 | 1.16 | 1.39
2024-4-11 4:05,4.375,142,0.2,0.2,0,0.10 | 0.22 | 0.52,1.44 | 1.72 | 2.19,0.91 | 1.16 | 1.39
2024-4-11 4:05,4.375,142,0.2,0.2,0,0.10 | 0.22 | 0.52,1.44 | 1.72 | 2.19,0.91 | 1.16 | 1.39
2024-4-11 4:05,3.243,142,0.2,0.2,0,0.10 | 0.22 | 0.52,1.44 | 1.72 | 2.19,0.91 | 1.16 | 1.39
2024-4-11 4:05,3.243,142,0.2,0.2,0,0.10 | 0.22 | 0.52,1.44 | 1.72 | 2.19,0.91 | 1.16 | 1.39
2024-4-11 4:05,4.156,142,0.2,0.2,0,0.10 | 0.38 | 0.74,1.44 | 2.02 | 2.86,0.70 | 0.99 | 1.39
2024-4-11 4:05,4.156,142,0.2,0.2,0,0.10 | 0.38 | 0.74,1.44 | 2.02 | 2.86,0.70 | 0.99 | 1.39
2024-4-11 4:05,5.19,142,0.2,0.2,0,0.08 | 0.27 | 0.74,1.21 | 1.93 | 2.86,0.70 | 1.04 | 1.65
2024-4-11 4:05,5.19,142,0.2,0.2,0,0.08 | 0.27 | 0.74,1.21 | 1.93 | 2.86,0.70 | 1.04 | 1.65
2024-4-11 4:05,4.39,142,0.2,0.2,0,0.08 | 0.27 | 0.74,1.21 | 1.93 | 2.86,0.70 | 1.04 | 1.65
2024-4-11 4:05,4.39,142,0.2,0.2,0,0.08 | 0.27 | 0.74,1.21 | 1.93 | 2.86,0.70 | 1.04 | 1.65
2024-4-11 4:05,6.055,142,0.2,0.2,0,0.07 | 0.26 | 0.74,1.21 | 1.87 | 2.86,0.70 | 1.07 | 1.66
2024-4-11 4:05,6.055,142,0.2,0.2,0,0.07 | 0.26 | 0.74,1.21 | 1.87 | 2.86,0.70 | 1.07 | 1.66
2024-4-11 4:05,9.106,142,0.2,0.2,0,0.05 | 0.15 | 0.39,0.39 | 0.93 | 1.21,1.65 | 2.15 | 5.14
2024-4-11 4:05,9.106,142,0.2,0.2,0,0.05 | 0.15 | 0.39,0.39 | 0.93 | 1.21,1.65 | 2.15 | 5.14
2024-4-11 4:05,10.077,142,0.2,0.2,0,0.05 | 0.18 | 0.39,0.39 | 0.75 | 1.21,1.66 | 2.67 | 5.14
2024-4-11 4:05,10.077,142,0.2,0.2,0,0.05 | 0.18 | 0.39,0.39 | 0.75 | 1.21,1.66 | 2.67 | 5.14
2024-4-11 4:05,11.276,142,0.2,0.2,0,0.05 | 0.24 | 0.39,0.39 | 0.57 | 0.92,2.17 | 3.51 | 5.14
2024-4-11 4:05,11.276,142,0.2,0.2,0,0.05 | 0.24 | 0.39,0.39 | 0.57 | 0.92,2.17 | 3.51 | 5.14
2024-4-11 4:05,12.209,142,0.2,0.2,0,0.06 | 0.25 | 0.39,0.39 | 0.63 | 1.15,1.73 | 3.18 | 5.14
2024-4-11 4:05,12.209,142,0.2,0.2,0,0.06 | 0.25 | 0.39,0.39 | 0.63 | 1.15,1.73 | 3.18 | 5.14
2024-4-11 4:05,13.098,142,0.2,0.2,0,0.06 | 0.20 | 0.30,0.48 | 0.69 | 1.15,1.73 | 2.89 | 4.19
2024-4-11 4:05,13.098,142,0.2,0.2,0,0.06 | 0.20 | 0.30,0.48 | 0.69 | 1.15,1.73 | 2.89 | 4.19
2024-4-11 4:05,16.077,647,0.4,0.2,0,0.06 | 0.17 | 0.24,0.39 | 0.70 | 1.15,1.73 | 2.86 | 5.15
2024-4-11 4:05,16.077,647,0.4,0.2,0,0.06 | 0.17 | 0.24,0.39 | 0.70 | 1.15,1.73 | 2.86 | 5.15
2024-4-11 4:05,17.272,647,0.4,0.2,0,0.00 | 0.16 | 0.24,0.22 | 0.46 | 0.64,3.11 | 4.31 | 9.17
2024-4-11 4:05,17.272,647,0.4,0.2,0,0.00 | 0.16 | 0.24,0.22 | 0.46 | 0.64,3.11 | 4.31 | 9.17
2024-4-11 4:05,20.131,647,0.4,0.2,0,0.00 | 0.23 | 0.41,0.22 | 0.39 | 0.57,3.53 | 5.12 | 9.17
2024-4-11 4:05,20.131,647,0.4,0.2,0,0.00 | 0.23 | 0.41,0.22 | 0.39 | 0.57,3.53 | 5.12 | 9.17
2024-4-11 4:05,23.098,647,0.4,0.2,0,0.03 | 0.23 | 0.41,0.39 | 0.46 | 0.57,3.53 | 4.34 | 5.15
2024-4-11 4:05,23.098,1093,0.6,0.2,0,0.03 | 0.23 | 0.41,0.39 | 0.46 | 0.57,3.53 | 4.34 | 5.15
2024-4-11 4:05,24.106,1093,0.6,0.2,0,0.03 | 0.20 | 0.41,0.39 | 0.43 | 0.49,4.06 | 4.68 | 5.15
2024-4-11 4:05,24.106,1093,0.6,0.2,0,0.03 | 0.20 | 0.41,0.39 | 0.43 | 0.49,4.06 | 4.68 | 5.15
2024-4-11 4:05,27.3,1093,0.6,0.2,0,0.03 | 0.15 | 0.22,0.43 | 0.46 | 0.49,4.06 | 4.39 | 4.60
2024-4-11 4:05,27.3,1093,0.6,0.2,0,0.03 | 0.15 | 0.22,0.43 | 0.46 | 0.49,4.06 | 4.39 | 4.60
2024-4-11 4:05,28.225,1093,0.6,0.2,0,0.03 | 0.13 | 0.19,0.43 | 0.49 | 0.65,3.08 | 4.04 | 4.60
2024-4-11 4:05,28.225,1093,0.6,0.2,0,0.03 | 0.13 | 0.19,0.43 | 0.49 | 0.65,3.08 | 4.04 | 4.60
2024-4-11 4:05,29.142,1093,0.6,0.2,0,0.03 | 0.12 | 0.19,0.44 | 0.58 | 0.79,2.52 | 3.42 | 4.52
2024-4-11 4:05,29.142,1093,0.6,0.2,0,0.03 | 0.12 | 0.19,0.44 | 0.58 | 0.79,2.52 | 3.42 | 4.52
2024-4-11 4:05,28.117,1093,0.6,0.2,0,0.03 | 0.12 | 0.19,0.44 | 0.58 | 0.79,2.52 | 3.42 | 4.52
2024-4-11 4:05,28.117,1093,0.6,0.2,0,0.03 | 0.12 | 0.19,0.44 | 0.58 | 0.79,2.52 | 3.42 | 4.52
2024-4-11 4:05,29.312,1093,0.6,0.2,0,0.02 | 0.08 | 0.15,0.42 | 0.58 | 0.79,2.52 | 3.46 | 4.81
2024-4-11 4:05,29.312,1093,0.6,0.2,0,0.02 | 0.08 | 0.15,0.42 | 0.58 | 0.79,2.52 | 3.46 | 4.81
2024-4-11 4:05,28.255,1093,0.6,0.2,0,0.02 | 0.08 | 0.15,0.42 | 0.58 | 0.79,2.52 | 3.46 | 4.81
2024-4-11 4:05,28.255,1093,0.6,0.2,0,0.02 | 0.08 | 0.15,0.42 | 0.58 | 0.79,2.52 | 3.46 | 4.81
2024-4-11 4:05,29.186,1093,0.6,0.2,0,0.02 | 0.08 | 0.15,0.32 | 0.54 | 0.79,2.52 | 3.67 | 6.29
2024-4-11 4:05,29.186,1093,0.6,0.2,0,0.02 | 0.08 | 0.15,0.32 | 0.54 | 0.79,2.52 | 3.67 | 6.29
2024-4-11 4:05,28.132,1093,0.6,0.2,0,0.02 | 0.08 | 0.15,0.32 | 0.54 | 0.79,2.52 | 3.67 | 6.29
2024-4-11 4:05,28.132,1904,0.8,0.2,0,0.02 | 0.08 | 0.15,0.32 | 0.54 | 0.79,2.52 | 3.67 | 6.29
2024-4-11 4:05,29.333,1904,0.8,0.2,0,0.02 | 0.04 | 0.11,0.32 | 0.50 | 0.79,2.52 | 4.02 | 6.29
2024-4-11 4:05,29.333,1904,0.8,0.2,0,0.02 | 0.04 | 0.11,0.32 | 0.50 | 0.79,2.52 | 4.02 | 6.29
2024-4-11 4:05,30.232,1904,0.8,0.2,0,0.02 | 0.02 | 0.03,0.32 | 0.58 | 1.13,1.78 | 3.45 | 6.29
2024-4-11 4:05,30.232,1904,0.8,0.2,0,0.02 | 0.02 | 0.03,0.32 | 0.58 | 1.13,1.78 | 3.45 | 6.29
2024-4-11 4:05,29.208,1904,0.8,0.2,0,0.02 | 0.02 | 0.03,0.32 | 0.58 | 1.13,1.78 | 3.45 | 6.29
2024-4-11 4:05,29.208,1904,0.8,0.2,0,0.02 | 0.02 | 0.03,0.32 | 0.58 | 1.13,1.78 | 3.45 | 6.29
2024-4-11 4:05,28.147,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,0.32 | 0.58 | 1.13,1.78 | 3.45 | 6.29
2024-4-11 4:05,28.147,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,0.32 | 0.58 | 1.13,1.78 | 3.45 | 6.29
2024-4-11 4:05,29.08,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,0.32 | 0.95 | 1.89,1.06 | 2.11 | 6.29
2024-4-11 4:05,29.08,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,0.32 | 0.95 | 1.89,1.06 | 2.11 | 6.29
2024-4-11 4:05,28.289,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,0.32 | 0.95 | 1.89,1.06 | 2.11 | 6.29
2024-4-11 4:05,28.289,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,0.32 | 0.95 | 1.89,1.06 | 2.11 | 6.29
2024-4-11 4:05,29.151,1904,0.8,0.4,0,0.02 | 0.02 | 0.02,0.46 | 1.47 | 2.42,0.83 | 1.36 | 4.32
2024-4-11 4:05,29.151,1904,0.8,0.4,0,0.02 | 0.02 | 0.02,0.46 | 1.47 | 2.42,0.83 | 1.36 | 4.32
2024-4-11 4:05,28.16,1904,0.8,0.4,0,0.02 | 0.02 | 0.02,0.46 | 1.47 | 2.42,0.83 | 1.36 | 4.32
2024-4-11 4:05,28.16,1904,0.8,0.4,0,0.02 | 0.02 | 0.02,0.46 | 1.47 | 2.42,0.83 | 1.36 | 4.32
2024-4-11 4:05,29.1,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,1.11 | 1.64 | 2.42,0.83 | 1.22 | 1.80
2024-4-11 4:05,29.1,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,1.11 | 1.64 | 2.42,0.83 | 1.22 | 1.80
2024-4-11 4:05,30.145,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,0.69 | 1.53 | 2.42,0.83 | 1.31 | 2.92
2024-4-11 4:05,30.145,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,0.69 | 1.53 | 2.42,0.83 | 1.31 | 2.92
2024-4-11 4:05,31.192,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,0.57 | 1.20 | 2.42,0.83 | 1.67 | 3.50
2024-4-11 4:05,31.192,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,0.57 | 1.20 | 2.42,0.83 | 1.67 | 3.50
2024-4-11 4:05,30.179,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,0.57 | 1.20 | 2.42,0.83 | 1.67 | 3.50
2024-4-11 4:05,30.179,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,0.57 | 1.20 | 2.42,0.83 | 1.67 | 3.50
2024-4-11 4:05,29.116,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,0.57 | 1.20 | 2.42,0.83 | 1.67 | 3.50
2024-4-11 4:05,29.116,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,0.57 | 1.20 | 2.42,0.83 | 1.67 | 3.50
2024-4-11 4:05,30.261,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,0.57 | 0.74 | 1.11,1.80 | 2.71 | 3.50
2024-4-11 4:05,30.261,1904,0.8,0.4,0,0.02 | 0.02 | 0.03,0.57 | 0.74 | 1.11,1.80 | 2.71 | 3.50
2024-4-11 4:05,31.174,1904,0.8,0.4,0,0.02 | 0.02 | 0.02,0.33 | 0.54 | 0.69,2.92 | 3.69 | 6.13
2024-4-11 4:05,31.174,1904,0.8,0.4,0,0.02 | 0.02 | 0.02,0.33 | 0.54 | 0.69,2.92 | 3.69 | 6.13
2024-4-11 4:05,30.182,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.33 | 0.54 | 0.69,2.92 | 3.69 | 6.13
2024-4-11 4:05,30.182,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.33 | 0.54 | 0.69,2.92 | 3.69 | 6.13
2024-4-11 4:05,31.125,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.23 | 0.43 | 0.58,3.43 | 4.68 | 8.73
2024-4-11 4:05,31.125,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.23 | 0.43 | 0.58,3.43 | 4.68 | 8.73
2024-4-11 4:05,30.327,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.23 | 0.43 | 0.58,3.43 | 4.68 | 8.73
2024-4-11 4:05,30.327,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.23 | 0.43 | 0.58,3.43 | 4.68 | 8.73
2024-4-11 4:05,29.268,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.23 | 0.43 | 0.58,3.43 | 4.68 | 8.73
2024-4-11 4:05,29.268,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.23 | 0.43 | 0.58,3.43 | 4.68 | 8.73
2024-4-11 4:05,30.086,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.23 | 0.37 | 0.58,3.43 | 5.41 | 8.73
2024-4-11 4:05,30.086,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.23 | 0.37 | 0.58,3.43 | 5.41 | 8.73
2024-4-11 4:05,31.104,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.23 | 0.31 | 0.34,5.80 | 6.44 | 8.73
2024-4-11 4:05,31.104,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.23 | 0.31 | 0.34,5.80 | 6.44 | 8.73
2024-4-11 4:05,30.078,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,0.23 | 0.31 | 0.34,5.80 | 6.44 | 8.73
2024-4-11 4:05,30.078,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.23 | 0.31 | 0.34,5.80 | 6.44 | 8.73
2024-4-11 4:05,29.208,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.23 | 0.31 | 0.34,5.80 | 6.44 | 8.73
2024-4-11 4:05,29.208,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.23 | 0.31 | 0.34,5.80 | 6.44 | 8.73
2024-4-11 4:05,30.219,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.23 | 0.43 | 0.79,2.54 | 4.69 | 8.73
2024-4-11 4:05,30.219,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.23 | 0.43 | 0.79,2.54 | 4.69 | 8.73
2024-4-11 4:05,29.163,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.23 | 0.43 | 0.79,2.54 | 4.69 | 8.73
2024-4-11 4:05,29.163,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.23 | 0.43 | 0.79,2.54 | 4.69 | 8.73
2024-4-11 4:05,30.092,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.34 | 0.57 | 0.80,2.51 | 3.52 | 5.85
2024-4-11 4:05,30.092,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.34 | 0.57 | 0.80,2.51 | 3.52 | 5.85
2024-4-11 4:05,29.296,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.34 | 0.57 | 0.80,2.51 | 3.52 | 5.85
2024-4-11 4:05,29.296,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.34 | 0.57 | 0.80,2.51 | 3.52 | 5.85
2024-4-11 4:05,30.168,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.34 | 0.71 | 0.91,2.20 | 2.82 | 5.80
2024-4-11 4:05,30.168,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.34 | 0.71 | 0.91,2.20 | 2.82 | 5.80
2024-4-11 4:05,29.178,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.34 | 0.71 | 0.91,2.20 | 2.82 | 5.80
2024-4-11 4:05,29.178,3886,1,0.6,0,0.02 | 0.02 | 0.02,0.34 | 0.71 | 0.91,2.20 | 2.82 | 5.80
2024-4-11 4:05,30.118,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.79 | 0.83 | 0.91,2.20 | 2.41 | 2.54
2024-4-11 4:05,30.118,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.79 | 0.83 | 0.91,2.20 | 2.41 | 2.54
2024-4-11 4:05,29.319,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.79 | 0.83 | 0.91,2.20 | 2.41 | 2.54
2024-4-11 4:06,29.319,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.79 | 0.83 | 0.91,2.20 | 2.41 | 2.54
2024-4-11 4:06,30.152,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.80 | 0.85 | 0.91,2.20 | 2.36 | 2.51
2024-4-11 4:06,30.152,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.80 | 0.85 | 0.91,2.20 | 2.36 | 2.51
2024-4-11 4:06,29.194,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.80 | 0.85 | 0.91,2.20 | 2.36 | 2.51
2024-4-11 4:06,29.194,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.80 | 0.85 | 0.91,2.20 | 2.36 | 2.51
2024-4-11 4:06,30.132,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.82 | 0.89 | 0.97,2.06 | 2.24 | 2.44
2024-4-11 4:06,30.132,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.82 | 0.89 | 0.97,2.06 | 2.24 | 2.44
2024-4-11 4:06,29.334,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.82 | 0.89 | 0.97,2.06 | 2.24 | 2.44
2024-4-11 4:06,29.334,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.82 | 0.89 | 0.97,2.06 | 2.24 | 2.44
2024-4-11 4:06,30.274,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.82 | 0.91 | 1.00,2.00 | 2.19 | 2.44
2024-4-11 4:06,30.274,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.82 | 0.91 | 1.00,2.00 | 2.19 | 2.44
2024-4-11 4:06,29.208,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.82 | 0.91 | 1.00,2.00 | 2.19 | 2.44
2024-4-11 4:06,29.208,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.82 | 0.91 | 1.00,2.00 | 2.19 | 2.44
2024-4-11 4:06,30.146,3886,1,0.8,0,0.02 | 0.02 | 0.02,0.80 | 0.91 | 1.00,2.00 | 2.20 | 2.50
2024-4-11 4:06,30.146,3886,1,0.8,0,0.02 | 0.02 | 0.02,0.80 | 0.91 | 1.00,2.00 | 2.20 | 2.50
